Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1996,1,18,4,915,835,1118,1043,HP,20,N913AW,243,248,231,35,40,ATL,PHX,1587,3,9,0,NA,0,NA,NA,NA,NA,NA
1996,1,19,5,835,835,1057,1043,HP,20,N909AW,262,248,249,14,0,ATL,PHX,1587,4,9,0,NA,0,NA,NA,NA,NA,NA
1996,1,20,6,838,835,1102,1043,HP,20,N914AW,264,248,248,19,3,ATL,PHX,1587,4,12,0,NA,0,NA,NA,NA,NA,NA
1996,1,21,7,835,835,1131,1043,HP,20,N905AW,296,248,252,48,0,ATL,PHX,1587,3,41,0,NA,0,NA,NA,NA,NA,NA
1996,1,22,1,835,835,1055,1043,HP,20,N901AW,260,248,220,12,0,ATL,PHX,1587,10,30,0,NA,0,NA,NA,NA,NA,NA
1996,1,23,2,836,835,1055,1043,HP,20,N903AW,259,248,243,12,1,ATL,PHX,1587,4,12,0,NA,0,NA,NA,NA,NA,NA
1996,1,24,3,840,835,1111,1043,HP,20,N904AW,271,248,248,28,5,ATL,PHX,1587,2,21,0,NA,0,NA,NA,NA,NA,NA
1996,1,25,4,839,835,1104,1043,HP,20,N905AW,265,248,247,21,4,ATL,PHX,1587,3,15,0,NA,0,NA,NA,NA,NA,NA
1996,1,26,5,839,835,1100,1043,HP,20,N909AW,261,248,245,17,4,ATL,PHX,1587,4,12,0,NA,0,NA,NA,NA,NA,NA
1996,1,27,6,845,835,1112,1043,HP,20,N903AW,267,248,251,29,10,ATL,PHX,1587,4,12,0,NA,0,NA,NA,NA,NA,NA
1996,1,28,7,835,835,1051,1043,HP,20,N902AW,256,248,238,8,0,ATL,PHX,1587,3,15,0,NA,0,NA,NA,NA,NA,NA
1996,1,29,1,831,835,1040,1043,HP,20,N906AW,249,248,233,-3,-4,ATL,PHX,1587,5,11,0,NA,0,NA,NA,NA,NA,NA
1996,1,30,2,835,835,1047,1043,HP,20,N910AW,252,248,228,4,0,ATL,PHX,1587,6,18,0,NA,0,NA,NA,NA,NA,NA
1996,1,31,3,835,835,1106,1043,HP,20,N903AW,271,248,230,23,0,ATL,PHX,1587,4,37,0,NA,0,NA,NA,NA,NA,NA
1996,1,1,1,1707,1710,1826,1830,HP,416,N151AW,139,140,125,-4,-3,AUS,PHX,872,6,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,2,2,1734,1710,1853,1830,HP,416,N166AW,139,140,123,23,24,AUS,PHX,872,7,9,0,NA,0,NA,NA,NA,NA,NA
1996,1,3,3,1707,1710,1832,1830,HP,416,N316AW,145,140,130,2,-3,AUS,PHX,872,7,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,4,4,1721,1710,1840,1830,HP,416,N308AW,139,140,127,10,11,AUS,PHX,872,4,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,5,5,1708,1710,1828,1830,HP,416,N313AW,140,140,126,-2,-2,AUS,PHX,872,4,10,0,NA,0,NA,NA,NA,NA,NA
1996,1,6,6,1708,1710,1824,1830,HP,416,N311AW,136,140,127,-6,-2,AUS,PHX,872,3,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,7,7,1710,1710,1827,1830,HP,416,N165AW,137,140,121,-3,0,AUS,PHX,872,8,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,8,1,1701,1710,1824,1830,HP,416,N328AW,143,140,121,-6,-9,AUS,PHX,872,5,17,0,NA,0,NA,NA,NA,NA,NA
1996,1,9,2,1710,1710,1829,1830,HP,416,N304AW,139,140,123,-1,0,AUS,PHX,872,6,10,0,NA,0,NA,NA,NA,NA,NA
1996,1,10,3,1707,1710,1824,1830,HP,416,N314AW,137,140,126,-6,-3,AUS,PHX,872,4,7,0,NA,0,NA,NA,NA,NA,NA
1996,1,11,4,1708,1710,1826,1830,HP,416,N324AW,138,140,118,-4,-2,AUS,PHX,872,5,15,0,NA,0,NA,NA,NA,NA,NA
1996,1,12,5,1708,1710,1835,1830,HP,416,N322AW,147,140,115,5,-2,AUS,PHX,872,20,12,0,NA,0,NA,NA,NA,NA,NA
1996,1,13,6,1706,1710,1830,1830,HP,416,N302AW,144,140,126,0,-4,AUS,PHX,872,11,7,0,NA,0,NA,NA,NA,NA,NA
1996,1,14,7,1710,1710,1826,1830,HP,416,N306AW,136,140,120,-4,0,AUS,PHX,872,6,10,0,NA,0,NA,NA,NA,NA,NA
1996,1,15,1,1709,1710,1825,1830,HP,416,N169AW,136,140,124,-5,-1,AUS,PHX,872,3,9,0,NA,0,NA,NA,NA,NA,NA
1996,1,16,2,1706,1710,1832,1830,HP,416,N316AW,146,140,128,2,-4,AUS,PHX,872,7,11,0,NA,0,NA,NA,NA,NA,NA
1996,1,17,3,1710,1710,1857,1830,HP,416,N175AW,167,140,154,27,0,AUS,PHX,872,5,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,18,4,1710,1710,1836,1830,HP,416,N325AW,146,140,136,6,0,AUS,PHX,872,4,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,19,5,1707,1710,1841,1830,HP,416,N509DC,154,140,141,11,-3,AUS,PHX,872,3,10,0,NA,0,NA,NA,NA,NA,NA
1996,1,20,6,1708,1710,1831,1830,HP,416,N160AW,143,140,131,1,-2,AUS,PHX,872,4,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,21,7,1709,1710,1826,1830,HP,416,N174AW,137,140,126,-4,-1,AUS,PHX,872,4,7,0,NA,0,NA,NA,NA,NA,NA
1996,1,22,1,1708,1710,1840,1830,HP,416,N172AW,152,140,134,10,-2,AUS,PHX,872,6,12,0,NA,0,NA,NA,NA,NA,NA
1996,1,23,2,1708,1710,1831,1830,HP,416,N314AW,143,140,131,1,-2,AUS,PHX,872,4,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,24,3,1709,1710,1839,1830,HP,416,N308AW,150,140,137,9,-1,AUS,PHX,872,7,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,25,4,1710,1710,1838,1830,HP,416,N157AW,148,140,134,8,0,AUS,PHX,872,4,10,0,NA,0,NA,NA,NA,NA,NA
1996,1,26,5,1707,1710,1829,1830,HP,416,N509DC,142,140,133,-1,-3,AUS,PHX,872,3,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,27,6,1709,1710,1828,1830,HP,416,N307AW,139,140,125,-2,-1,AUS,PHX,872,6,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,28,7,1706,1710,1835,1830,HP,416,112,149,140,135,5,-4,AUS,PHX,872,5,9,0,NA,0,NA,NA,NA,NA,NA
1996,1,29,1,1710,1710,1831,1830,HP,416,N315AW,141,140,124,1,0,AUS,PHX,872,8,9,0,NA,0,NA,NA,NA,NA,NA
1996,1,30,2,1706,1710,1824,1830,HP,416,N306AW,138,140,129,-6,-4,AUS,PHX,872,2,7,0,NA,0,NA,NA,NA,NA,NA
1996,1,31,3,1708,1710,1832,1830,HP,416,N316AW,144,140,133,2,-2,AUS,PHX,872,3,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,1,1,1432,1435,1544,1551,HP,480,N150AW,132,136,120,-7,-3,AUS,PHX,872,3,9,0,NA,0,NA,NA,NA,NA,NA
1996,1,2,2,1450,1435,1614,1551,HP,480,N164AW,144,136,126,23,15,AUS,PHX,872,7,11,0,NA,0,NA,NA,NA,NA,NA
1996,1,3,3,1435,1435,1555,1551,HP,480,N324AW,140,136,125,4,0,AUS,PHX,872,5,10,0,NA,0,NA,NA,NA,NA,NA
1996,1,4,4,1435,1435,1600,1551,HP,480,N304AW,145,136,132,9,0,AUS,PHX,872,3,10,0,NA,0,NA,NA,NA,NA,NA
1996,1,5,5,1431,1435,1542,1551,HP,480,N166AW,131,136,119,-9,-4,AUS,PHX,872,6,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,6,6,1432,1435,1554,1551,HP,480,N150AW,142,136,128,3,-3,AUS,PHX,872,4,10,0,NA,0,NA,NA,NA,NA,NA
1996,1,7,7,1434,1435,1544,1551,HP,480,112,130,136,121,-7,-1,AUS,PHX,872,2,7,0,NA,0,NA,NA,NA,NA,NA
1996,1,8,1,NA,1435,NA,1551,HP,480,N150AW,NA,136,NA,NA,NA,AUS,PHX,872,0,0,1,NA,0,NA,NA,NA,NA,NA
1996,1,9,2,NA,1435,NA,1551,HP,480,N313AW,NA,136,NA,NA,NA,AUS,PHX,872,0,0,1,NA,0,NA,NA,NA,NA,NA
1996,1,10,3,1431,1435,1546,1551,HP,480,N156AW,135,136,122,-5,-4,AUS,PHX,872,3,10,0,NA,0,NA,NA,NA,NA,NA
1996,1,11,4,1435,1435,1545,1551,HP,480,N167AW,130,136,114,-6,0,AUS,PHX,872,8,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,12,5,1438,1435,1547,1551,HP,480,N323AW,129,136,106,-4,3,AUS,PHX,872,10,13,0,NA,0,NA,NA,NA,NA,NA
1996,1,13,6,1432,1435,1548,1551,HP,480,N172AW,136,136,124,-3,-3,AUS,PHX,872,4,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,14,7,1433,1435,1557,1551,HP,480,N173AW,144,136,129,6,-2,AUS,PHX,872,5,10,0,NA,0,NA,NA,NA,NA,NA
1996,1,15,1,1433,1435,1546,1551,HP,480,N324AW,133,136,121,-5,-2,AUS,PHX,872,5,7,0,NA,0,NA,NA,NA,NA,NA
1996,1,16,2,1433,1435,1552,1551,HP,480,N328AW,139,136,124,1,-2,AUS,PHX,872,5,10,0,NA,0,NA,NA,NA,NA,NA
1996,1,17,3,1434,1435,1612,1551,HP,480,N313AW,158,136,146,21,-1,AUS,PHX,872,3,9,0,NA,0,NA,NA,NA,NA,NA
1996,1,18,4,1431,1435,1604,1551,HP,480,N322AW,153,136,142,13,-4,AUS,PHX,872,4,7,0,NA,0,NA,NA,NA,NA,NA
1996,1,19,5,1447,1435,1612,1551,HP,480,N311AW,145,136,133,21,12,AUS,PHX,872,4,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,20,6,NA,1435,NA,1551,HP,480,N307AW,NA,136,NA,NA,NA,AUS,PHX,872,0,0,1,NA,0,NA,NA,NA,NA,NA
1996,1,21,7,1434,1435,1551,1551,HP,480,N151AW,137,136,121,0,-1,AUS,PHX,872,6,10,0,NA,0,NA,NA,NA,NA,NA
1996,1,22,1,1431,1435,1552,1551,HP,480,N509DC,141,136,124,1,-4,AUS,PHX,872,5,12,0,NA,0,NA,NA,NA,NA,NA
1996,1,23,2,1433,1435,1552,1551,HP,480,N309AW,139,136,131,1,-2,AUS,PHX,872,2,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,24,3,1434,1435,1606,1551,HP,480,N156AW,152,136,138,15,-1,AUS,PHX,872,6,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,25,4,1432,1435,1611,1551,HP,480,N302AW,159,136,140,20,-3,AUS,PHX,872,9,10,0,NA,0,NA,NA,NA,NA,NA
1996,1,26,5,1435,1435,1600,1551,HP,480,N311AW,145,136,133,9,0,AUS,PHX,872,4,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,27,6,1431,1435,1548,1551,HP,480,N309AW,137,136,123,-3,-4,AUS,PHX,872,5,9,0,NA,0,NA,NA,NA,NA,NA
1996,1,28,7,1434,1435,1559,1551,HP,480,N313AW,145,136,134,8,-1,AUS,PHX,872,4,7,0,NA,0,NA,NA,NA,NA,NA
1996,1,29,1,1431,1435,1554,1551,HP,480,N327AW,143,136,123,3,-4,AUS,PHX,872,6,14,0,NA,0,NA,NA,NA,NA,NA
1996,1,30,2,1431,1435,1549,1551,HP,480,N305AW,138,136,126,-2,-4,AUS,PHX,872,4,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,31,3,1432,1435,1554,1551,HP,480,N314AW,142,136,133,3,-3,AUS,PHX,872,3,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,1,1,710,710,829,833,HP,889,N303AW,139,143,128,-4,0,AUS,PHX,872,1,10,0,NA,0,NA,NA,NA,NA,NA
1996,1,2,2,710,710,836,833,HP,889,N169AW,146,143,128,3,0,AUS,PHX,872,3,15,0,NA,0,NA,NA,NA,NA,NA
1996,1,3,3,710,710,835,833,HP,889,N302AW,145,143,131,2,0,AUS,PHX,872,5,9,0,NA,0,NA,NA,NA,NA,NA
1996,1,4,4,710,710,834,833,HP,889,N175AW,144,143,130,1,0,AUS,PHX,872,6,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,5,5,713,710,837,833,HP,889,N169AW,144,143,128,4,3,AUS,PHX,872,10,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,6,6,711,710,833,833,HP,889,N308AW,142,143,133,0,1,AUS,PHX,872,3,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,7,7,715,710,831,833,HP,889,N169AW,136,143,124,-2,5,AUS,PHX,872,4,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,8,1,710,710,829,833,HP,889,N167AW,139,143,123,-4,0,AUS,PHX,872,4,12,0,NA,0,NA,NA,NA,NA,NA
1996,1,9,2,710,710,836,833,HP,889,N151AW,146,143,130,3,0,AUS,PHX,872,6,10,0,NA,0,NA,NA,NA,NA,NA
1996,1,10,3,708,710,825,833,HP,889,N314AW,137,143,125,-8,-2,AUS,PHX,872,5,7,0,NA,0,NA,NA,NA,NA,NA
1996,1,11,4,718,710,834,833,HP,889,112,136,143,125,1,8,AUS,PHX,872,3,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,12,5,707,710,820,833,HP,889,N168AW,133,143,123,-13,-3,AUS,PHX,872,4,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,13,6,710,710,823,833,HP,889,N175AW,133,143,123,-10,0,AUS,PHX,872,2,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,14,7,723,710,846,833,HP,889,N160AW,143,143,130,13,13,AUS,PHX,872,3,10,0,NA,0,NA,NA,NA,NA,NA
1996,1,15,1,703,710,826,833,HP,889,N306AW,143,143,124,-7,-7,AUS,PHX,872,5,14,0,NA,0,NA,NA,NA,NA,NA
1996,1,16,2,710,710,835,833,HP,889,N315AW,145,143,130,2,0,AUS,PHX,872,3,12,0,NA,0,NA,NA,NA,NA,NA
1996,1,17,3,708,710,855,833,HP,889,N151AW,167,143,150,22,-2,AUS,PHX,872,5,12,0,NA,0,NA,NA,NA,NA,NA
1996,1,18,4,715,710,902,833,HP,889,N315AW,167,143,147,29,5,AUS,PHX,872,4,16,0,NA,0,NA,NA,NA,NA,NA
1996,1,19,5,708,710,832,833,HP,889,N315AW,144,143,135,-1,-2,AUS,PHX,872,3,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,20,6,720,710,854,833,HP,889,N326AW,154,143,142,21,10,AUS,PHX,872,3,9,0,NA,0,NA,NA,NA,NA,NA
1996,1,21,7,708,710,824,833,HP,889,N155AW,136,143,128,-9,-2,AUS,PHX,872,2,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,22,1,720,710,841,833,HP,889,N304AW,141,143,129,8,10,AUS,PHX,872,4,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,23,2,710,710,901,833,HP,889,N155AW,171,143,155,28,0,AUS,PHX,872,3,13,0,NA,0,NA,NA,NA,NA,NA
1996,1,24,3,717,710,850,833,HP,889,N322AW,153,143,140,17,7,AUS,PHX,872,3,10,0,NA,0,NA,NA,NA,NA,NA
1996,1,25,4,710,710,831,833,HP,889,N167AW,141,143,132,-2,0,AUS,PHX,872,2,7,0,NA,0,NA,NA,NA,NA,NA
1996,1,26,5,708,710,834,833,HP,889,N174AW,146,143,133,1,-2,AUS,PHX,872,2,11,0,NA,0,NA,NA,NA,NA,NA
1996,1,27,6,710,710,832,833,HP,889,N168AW,142,143,133,-1,0,AUS,PHX,872,3,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,28,7,706,710,828,833,HP,889,N326AW,142,143,131,-5,-4,AUS,PHX,872,2,9,0,NA,0,NA,NA,NA,NA,NA
1996,1,29,1,706,710,841,833,HP,889,N158AW,155,143,122,8,-4,AUS,PHX,872,22,11,0,NA,0,NA,NA,NA,NA,NA
1996,1,30,2,706,710,834,833,HP,889,N326AW,148,143,134,1,-4,AUS,PHX,872,3,11,0,NA,0,NA,NA,NA,NA,NA
1996,1,31,3,710,710,834,833,HP,889,N311AW,144,143,134,1,0,AUS,PHX,872,3,7,0,NA,0,NA,NA,NA,NA,NA
1996,1,2,2,715,715,831,840,WN,403,N600,136,145,129,-9,0,AUS,PHX,872,2,5,0,NA,0,NA,NA,NA,NA,NA
1996,1,3,3,715,715,837,840,WN,403,N325,142,145,134,-3,0,AUS,PHX,872,2,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,4,4,715,715,842,840,WN,403,N373,147,145,136,2,0,AUS,PHX,872,2,9,0,NA,0,NA,NA,NA,NA,NA
1996,1,5,5,715,715,840,840,WN,403,N383,145,145,133,0,0,AUS,PHX,872,3,9,0,NA,0,NA,NA,NA,NA,NA
1996,1,6,6,715,715,827,840,WN,403,N314,132,145,125,-13,0,AUS,PHX,872,2,5,0,NA,0,NA,NA,NA,NA,NA
1996,1,7,7,715,715,825,840,WN,403,N354,130,145,122,-15,0,AUS,PHX,872,2,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,8,1,715,715,829,840,WN,403,N674,134,145,122,-11,0,AUS,PHX,872,2,10,0,NA,0,NA,NA,NA,NA,NA
1996,1,9,2,715,715,834,840,WN,403,N333,139,145,128,-6,0,AUS,PHX,872,2,9,0,NA,0,NA,NA,NA,NA,NA
1996,1,10,3,715,715,838,840,WN,403,N335,143,145,132,-2,0,AUS,PHX,872,2,9,0,NA,0,NA,NA,NA,NA,NA
1996,1,11,4,715,715,836,840,WN,403,N305,141,145,130,-4,0,AUS,PHX,872,5,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,12,5,715,715,822,840,WN,403,N332,127,145,117,-18,0,AUS,PHX,872,2,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,13,6,715,715,827,840,WN,403,N693,132,145,125,-13,0,AUS,PHX,872,2,5,0,NA,0,NA,NA,NA,NA,NA
1996,1,14,7,715,715,836,840,WN,403,N385,141,145,133,-4,0,AUS,PHX,872,3,5,0,NA,0,NA,NA,NA,NA,NA
1996,1,15,1,715,715,828,840,WN,403,N669,133,145,125,-12,0,AUS,PHX,872,3,5,0,NA,0,NA,NA,NA,NA,NA
1996,1,16,2,715,715,837,840,WN,403,N696,142,145,134,-3,0,AUS,PHX,872,2,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,17,3,715,715,902,840,WN,403,N394,167,145,152,22,0,AUS,PHX,872,4,11,0,NA,0,NA,NA,NA,NA,NA
1996,1,18,4,715,715,844,840,WN,403,N667,149,145,141,4,0,AUS,PHX,872,3,5,0,NA,0,NA,NA,NA,NA,NA
1996,1,19,5,715,715,840,840,WN,403,N305,145,145,135,0,0,AUS,PHX,872,5,5,0,NA,0,NA,NA,NA,NA,NA
1996,1,20,6,715,715,846,840,WN,403,N328,151,145,144,6,0,AUS,PHX,872,2,5,0,NA,0,NA,NA,NA,NA,NA
1996,1,21,7,715,715,839,840,WN,403,N319,144,145,133,-1,0,AUS,PHX,872,3,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,22,1,715,715,834,840,WN,403,N399,139,145,125,-6,0,AUS,PHX,872,5,9,0,NA,0,NA,NA,NA,NA,NA
1996,1,23,2,715,715,847,840,WN,403,N504,152,145,139,7,0,AUS,PHX,872,4,9,0,NA,0,NA,NA,NA,NA,NA
1996,1,24,3,715,715,842,840,WN,403,N321,147,145,140,2,0,AUS,PHX,872,2,5,0,NA,0,NA,NA,NA,NA,NA
1996,1,25,4,715,715,850,840,WN,403,N388,155,145,140,10,0,AUS,PHX,872,3,12,0,NA,0,NA,NA,NA,NA,NA
1996,1,26,5,715,715,842,840,WN,403,N662,147,145,138,2,0,AUS,PHX,872,2,7,0,NA,0,NA,NA,NA,NA,NA
1996,1,27,6,715,715,840,840,WN,403,N683,145,145,142,0,0,AUS,PHX,872,1,2,0,NA,0,NA,NA,NA,NA,NA
1996,1,28,7,715,715,836,840,WN,403,N325,141,145,130,-4,0,AUS,PHX,872,3,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,29,1,715,715,831,840,WN,403,N353,136,145,124,-9,0,AUS,PHX,872,6,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,30,2,715,715,837,840,WN,403,N304,142,145,134,-3,0,AUS,PHX,872,2,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,31,3,715,715,830,840,WN,403,N24,135,145,127,-10,0,AUS,PHX,872,2,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,1,1,1456,1420,1615,1540,WN,743,N60,139,140,130,35,36,AUS,PHX,872,5,4,0,NA,0,NA,NA,NA,NA,NA
1996,1,2,2,1433,1420,1540,1540,WN,743,N28,127,140,119,0,13,AUS,PHX,872,3,5,0,NA,0,NA,NA,NA,NA,NA
1996,1,3,3,1420,1420,1538,1540,WN,743,N20,138,140,124,-2,0,AUS,PHX,872,4,10,0,NA,0,NA,NA,NA,NA,NA
1996,1,4,4,1420,1420,1540,1540,WN,743,N684,140,140,132,0,0,AUS,PHX,872,3,5,0,NA,0,NA,NA,NA,NA,NA
1996,1,5,5,1437,1420,1554,1540,WN,743,N519,137,140,127,14,17,AUS,PHX,872,4,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,6,6,1436,1420,1554,1540,WN,743,N103,138,140,130,14,16,AUS,PHX,872,2,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,7,7,1420,1420,1530,1540,WN,743,N52,130,140,123,-10,0,AUS,PHX,872,2,5,0,NA,0,NA,NA,NA,NA,NA
1996,1,8,1,1420,1420,1533,1540,WN,743,N87,133,140,125,-7,0,AUS,PHX,872,2,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,9,2,1420,1420,1540,1540,WN,743,N520,140,140,130,0,0,AUS,PHX,872,4,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,10,3,1429,1420,1548,1540,WN,743,N92,139,140,128,8,9,AUS,PHX,872,3,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,11,4,1427,1420,1536,1540,WN,743,N332,129,140,120,-4,7,AUS,PHX,872,5,4,0,NA,0,NA,NA,NA,NA,NA
1996,1,12,5,1455,1420,1554,1540,WN,743,N28,119,140,109,14,35,AUS,PHX,872,2,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,13,6,1420,1420,1537,1540,WN,743,N60,137,140,126,-3,0,AUS,PHX,872,4,7,0,NA,0,NA,NA,NA,NA,NA
1996,1,14,7,1425,1420,1543,1540,WN,743,N521,138,140,125,3,5,AUS,PHX,872,3,10,0,NA,0,NA,NA,NA,NA,NA
1996,1,15,1,1420,1420,1532,1540,WN,743,N89,132,140,125,-8,0,AUS,PHX,872,4,3,0,NA,0,NA,NA,NA,NA,NA
1996,1,16,2,1420,1420,1540,1540,WN,743,N95,140,140,131,0,0,AUS,PHX,872,3,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,17,3,1432,1420,1622,1540,WN,743,N68,170,140,154,42,12,AUS,PHX,872,4,12,0,NA,0,NA,NA,NA,NA,NA
1996,1,18,4,1424,1420,1549,1540,WN,743,N74,145,140,137,9,4,AUS,PHX,872,3,5,0,NA,0,NA,NA,NA,NA,NA
1996,1,19,5,1452,1420,1620,1540,WN,743,N328,148,140,139,40,32,AUS,PHX,872,3,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,20,6,1420,1420,1545,1540,WN,743,N694,145,140,133,5,0,AUS,PHX,872,3,9,0,NA,0,NA,NA,NA,NA,NA
1996,1,21,7,1424,1420,1545,1540,WN,743,N104,141,140,130,5,4,AUS,PHX,872,3,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,22,1,1420,1420,1537,1540,WN,743,N20,137,140,130,-3,0,AUS,PHX,872,3,4,0,NA,0,NA,NA,NA,NA,NA
1996,1,23,2,1420,1420,1547,1540,WN,743,N51,147,140,137,7,0,AUS,PHX,872,4,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,24,3,1452,1420,1634,1540,WN,743,N307,162,140,153,54,32,AUS,PHX,872,3,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,25,4,1420,1420,1540,1540,WN,743,N53,140,140,129,0,0,AUS,PHX,872,2,9,0,NA,0,NA,NA,NA,NA,NA
1996,1,26,5,1434,1420,1602,1540,WN,743,N71,148,140,140,22,14,AUS,PHX,872,3,5,0,NA,0,NA,NA,NA,NA,NA
1996,1,27,6,1420,1420,1544,1540,WN,743,N50,144,140,127,4,0,AUS,PHX,872,4,13,0,NA,0,NA,NA,NA,NA,NA
1996,1,28,7,1420,1420,1533,1540,WN,743,N23,133,140,126,-7,0,AUS,PHX,872,2,5,0,NA,0,NA,NA,NA,NA,NA
1996,1,29,1,1420,1420,1530,1540,WN,743,N29,130,140,123,-10,0,AUS,PHX,872,3,4,0,NA,0,NA,NA,NA,NA,NA
1996,1,30,2,1420,1420,1543,1540,WN,743,N24,143,140,133,3,0,AUS,PHX,872,4,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,31,3,1420,1420,1534,1540,WN,743,N80,134,140,127,-6,0,AUS,PHX,872,3,4,0,NA,0,NA,NA,NA,NA,NA
1996,1,1,1,1710,1710,1833,1830,WN,844,N81,143,140,126,3,0,AUS,PHX,872,10,7,0,NA,0,NA,NA,NA,NA,NA
1996,1,2,2,1824,1710,1933,1830,WN,844,N105,129,140,118,63,74,AUS,PHX,872,5,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,3,3,1805,1710,1920,1830,WN,844,N129,135,140,123,50,55,AUS,PHX,872,4,8,0,NA,0,NA,NA,NA,NA,NA
1996,1,4,4,1714,1710,1837,1830,WN,844,N95,143,140,131,7,4,AUS,PHX,872,5,7,0,NA,0,NA,NA,NA,NA,NA
1996,1,5,5,1729,1710,1840,1830,WN,844,N525,131,140,121,10,19,AUS,PHX,872,5,5,0,NA,0,NA,NA,NA,NA,NA
1996,1,6,6,1800,1710,1913,1830,WN,844,N28,133,140,125,43,50,AUS,PHX,872,4,4,0,NA,0,NA,NA,NA,NA,NA
1996,1,7,7,1720,1710,1827,1830,WN,844,N63,127,140,116,-3,10,AUS,PHX,872,7,4,0,NA,0,NA,NA,NA,NA,NA
1996,1,8,1,1710,1710,1823,1830,WN,844,N526,133,140,120,-7,0,AUS,PHX,872,4,9,0,NA,0,NA,NA,NA,NA,NA
1996,1,9,2,1710,1710,1836,1830,WN,844,N519,146,140,135,6,0,AUS,PHX,872,4,7,0,NA,0,NA,NA,NA,NA,NA
1996,1,10,3,1710,1710,1818,1830,WN,844,N53,128,140,119,-12,0,AUS,PHX,872,3,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,11,4,1906,1710,2013,1830,WN,844,N50,127,140,114,103,116,AUS,PHX,872,3,10,0,NA,0,NA,NA,NA,NA,NA
1996,1,12,5,1710,1710,1818,1830,WN,844,N515,128,140,114,-12,0,AUS,PHX,872,3,11,0,NA,0,NA,NA,NA,NA,NA
1996,1,13,6,1710,1710,1828,1830,WN,844,N23,138,140,127,-2,0,AUS,PHX,872,5,6,0,NA,0,NA,NA,NA,NA,NA
1996,1,14,7,1710,1710,1830,1830,WN,844,N27,140,140,132,0,0,AUS,PHX,872,3,5,0,NA,0,NA,NA,NA,NA,NA
1996,1,15,1,1710,1710,1825,1830,WN,844,N501,135,140,127,-5,0,AUS,PHX,872,3,5,0,NA,0,NA,NA,NA,NA,NA
